originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"det første er den væsentlige og centrale betydning, som vi stadig tillægger princippet om økonomisk og social samhørighed.","the first is the fundamental, central importance that we continue to give to the principle of economic and social cohesion.",Duplicate Token,"det første er den væsentlige og centrale betydning, som vi stadig stadig tillægger princippet om økonomisk og social samhørighed.",-1,0.9088452973719151,0.9945,1.0,1.0,0.999999995,0.9444444444444444,1.0,0.9714285664326531,1.0,1.0,0.999999995,NULL,NULL,da
"de har vækst, men regnet i bnp.","they are growing, but only in terms of gdp.",Swap characters,"de har vækst, mne regnet i bnp.",-1,0.5969491792019646,0.8819,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571,NULL,NULL,da
"deres konkurrenceevne øges, men velstandsstigningen når ikke ud til alle, for beskæftigelsen stiger ikke, og der er stadig forskel på beskæftigelsesmulighederne i de forskellige regioner.",they are increasing in competitiveness but they are not all experiencing an increase in wealth because there is no increase in employment and there are still differences in employment opportunities between regions.,Negation,"deres konkurrenceevne øges, men velstandsstigningen når ud til alle, for beskæftigelsen stiger, og der er stadig forskel på beskæftigelsesmulighederne i de forskellige regioner.",-1,0.8096427216101598,0.9369,0.9565217391304348,0.88,0.9166666616753473,0.8636363636363636,0.7916666666666666,0.826086951531191,0.9565217391304348,0.88,0.9166666616753473,NULL,NULL,da
"dette var, hvad jeg ville sige om den første prioritet, nemlig konkurrenceevnen i de regionale økonomier.","so that is the first priority, the competitiveness of regional economies.",Swap words,"dette var, hvad ville jeg sige om den første prioritet, nemlig konkurrenceevnen i de regionale økonomier. ",-1,0.813572896213838,0.9953,0.9411764705882353,1.0,0.9696969647015611,0.75,0.8,0.7741935433922998,0.8823529411764706,0.9375,0.9090909040955004,NULL,NULL,da
"kommissionen har holdt fast ved selve teksten i artikel 10 i forordningen om vedtagelse af generelle bestemmelser for strukturfondene, hvori det fastsættes, at disse retningslinjer skal give medlemsstaterne ""generelle og vejledende retningslinjer vedrørende relevante og aftalte fællesskabspolitikker"".","the commission kept to the actual text of article 10 of the structural funds regulations, which stipulates that the aim of these guidelines is to provide member states with broad, indicative guidelines on relevant and agreed community policies.",Duplicate character,"kommissionen har holdt fast ved selve teksten i artikel 10 i forordningen om vedtagelse af generelle bestemmelser for strukturffondene, hvori det fastsættes, at disse retningslinjer skal give medlemsstaterne ""generelle og vejledende retningslinjer vedrørende relevante og aftalte fællesskabspolitikker"".",-1,0.9370011451812967,0.9761,0.9705882352941176,0.9705882352941176,0.9705882302941177,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9705882352941176,0.9705882352941176,0.9705882302941177,NULL,NULL,da
"jeg minder om, at kommissionen i morgen vil godkende kortet til støtteinddeling i medfør af mål 2 for frankrig, sverige, østrig og luxembourg.","i shall remind you that the commission is going to be approving the objective 2 zoning plans for france, sweden, austria and luxembourg tomorrow.",Replace Token with Random Word,"jeg minder om, at kommissionen i morgen vil godkende kortet til drømme i medfør af mål 2 for frankrig, sverige, østrig og luxembourg.",-1,0.8985396083419646,0.9627,0.9545454545454546,0.9545454545454546,0.9545454495454547,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.9545454545454546,0.9545454545454546,0.9545454495454547,NULL,NULL,da
"vi får således et arbejdsredskab, bl.a. med henblik på en stor del af de departementer, der er ramt af stormen.","we shall then have an appropriate tool for working, particularly in the majority of the regions affected by the storms.",Replace Character,"vi får således et arbejdsredskab, bl.a. med henblik på en stor ded af de departementer, der er ramt af stormen.",-1,0.8843865924896842,0.958,0.95,0.95,0.9499999950000001,0.9,0.9,0.899999995,0.95,0.95,0.9499999950000001,NULL,NULL,da
"næste punkt på dagsordenen er betænkning (a5-0107/1999) af berend for udvalget om regionalpolitik, transport og turisme om den sjette periodiske rapport om den socioøkonomiske situation og regionaludviklingen i den europæiske union (sek(1999) 66 - c5-0120/1999 - 1999/2123(cos)).","the next item is the debate on the report (a5-0107/1999) by mr berend, on behalf of the committee on regional policy, transport and tourism, on the sixth periodic report on the social and economic situation and development of the regions of the european union [sec(99)0066 - c5-0120/99 - 1999/2123(cos)].",Replace Character,"næste punkt på dagsordenen er betænkning (a5-0107/c999) af berend for udvalget om regionalpolitik, transport og turisme om den sjette periodiske rapport om den socioøkonomiske situation og regionaludviklingen i den europæiske union (sek(1999) 66 - c5-0120/1999 - 1999/2123(cos)).",-1,0.9464594399631753,0.9796,0.967741935483871,0.967741935483871,0.9677419304838711,0.9428571428571428,0.9428571428571428,0.942857137857143,0.967741935483871,0.967741935483871,0.9677419304838711,NULL,NULL,da
de får støtte gennem egnede aktiviteter fra strukturfondene i den europæiske union.,they are supported by appropriate european union structural fund activities.,Replace Character,de får støtte gennem egnede aktiviteter fra sfrukturfondene i den europæiske union.,-1,0.7611606003349892,0.9209,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
"udelukkende at koncentrere sig om en efterspørgselsorienteret, udbudsorienteret økonomisk politik kan ikke fungere på denne måde.",concentrating to the exclusion of all else on supply and demand-orientated economic policy is not the answer.,Negation,"udelukkende at koncentrere sig om en efterspørgselsorienteret, udbudsorienteret økonomisk politik kan fungere på denne måde.",-1,0.8394327083733336,0.9489,1.0,0.9375,0.967741930489074,0.9285714285714286,0.8666666666666667,0.8965517191438764,1.0,0.9375,0.967741930489074,NULL,NULL,da
"og hvis man allerede fører en sådan politik, skal man for det meste foretage udvidelsesinvesteringer og færre rationaliseringsinvesteringer.","and those that do pursue such a policy must invest in expansion for the most part and, to a lesser extent, in rationalisation.",Replace Character,"og hvis man allerede fører en sådan politik, skal man for det meste foretage bdvidelsesinvesteringer og færre rationaliseringsinvesteringer.",-1,0.8578928092681435,0.9494,0.9375,0.9375,0.937499995,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9375,0.9375,0.937499995,NULL,NULL,da
"man skal ubetinget koble det sammen med en efterspørgselsorienteret økonomisk politik, for at vi overhovedet får chancen for at forbedre den sociale situation i disse områder.",it is imperative for this to go hand in hand with a demand-orientated economic policy if we are to have any chance at all of improving the social situation in these areas.,Remove Token,"man skal koble det sammen med en efterspørgselsorienteret økonomisk politik, for at vi overhovedet får chancen for at forbedre den sociale situation i disse områder.",-1,0.9130714940405413,0.9675,1.0,0.9583333333333334,0.9787233992575827,0.9565217391304348,0.9166666666666666,0.9361702077682209,1.0,0.9583333333333334,0.9787233992575827,NULL,NULL,da
"hr. formand, min kompliment til ordføreren for hans grundige betænkning.","mr president, my compliments to the rapporteur for his in-depth report.",Remove Token,"hr . formand, min kompliment til ordføreren hans grundige betænkning.",-1,0.7611606003349892,0.9281,1.0,0.9,0.9473684160664821,0.875,0.7777777777777778,0.823529406782007,1.0,0.9,0.9473684160664821,NULL,NULL,da
"f.eks. er forskellen mellem regionerne snarere blevet større end mindre, medlemsstaterne selv noterer her en vis tilnærmelse.","for example, whilst the disparities between the regions have increased rather than decreased, there has been a certain amount of convergence between the member states themselves in this respect.",Remove Character,"f.eks. er forskellen mellem regionerne snarere blevet større en mindre, medlemsstaterne selv noterer her en vis tilnærmelse.",-1,0.8578928092681435,0.9494,1.0,0.9444444444444444,0.9714285664326531,0.8823529411764706,0.8823529411764706,0.8823529361764706,1.0,0.9444444444444444,0.9714285664326531,NULL,NULL,da
"ligeledes kunne arbejdsløshedstallene i de hårdest ramte regioner næppe reduceres, de er endda til dels steget.","equally, unemployment levels in the worst affected regions barely fell at all, indeed they rose in some cases.",Remove Character,"ligeledes kunne arbejdsløshedstallene i de hårdest ramte regionr næppe reduceres, de er endda til dels steget.",-1,0.8394327083733336,0.9437,0.9333333333333333,0.9333333333333333,0.9333333283333335,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9333333333333333,0.9333333333333333,0.9333333283333335,NULL,NULL,da
"jeg erindrer, hvordan der så ud i portugal og grækenland, da jeg første gang for 25 år siden kørte der.",i remember what portugal and greece used to be like when i drove through those countries for the first time twenty-five years ago.,Replace Token with Random Word,"jeg erindrer, hvordan der så ud i portugal og grækenland, svingle jeg første gang for 25 år siden kørte der.",-1,0.8787419089273848,0.9562,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9444444444444444,0.9444444444444444,0.9444444394444445,NULL,NULL,da
"i denne forbindelse vil de fransktalende sige ""coup de chapeau"", jeg tager hatten af for eu.","in this connection, french speakers would speak of a ""coup de chapeau"" : in other words, i take my hat off to the eu.",Add random word,"i denne forbindelse vil de fransktalende sige stramme ""coup de chapeau"", jeg tager hatten af for eu.",-1,0.8680538146126793,0.9945,0.9375,1.0,0.967741930489074,0.875,0.9333333333333333,0.9032258014568159,0.9375,1.0,0.967741930489074,NULL,NULL,da
"befolkningen reagerer ved at stemme med deres fødder ved at rejse derhen, hvor der er velstand.",people react by voting with their feet and go where they can earn a crust.,Remove Token,"befolkningen reagerer ved at stemme med deres fødder ved rejse derhen, hvor der er velstand.",-1,0.8394327083733336,0.9435,1.0,1.0,0.999999995,0.9285714285714286,0.9285714285714286,0.9285714235714286,1.0,1.0,0.999999995,NULL,NULL,da
jeg vil være yderst opmærksom på den korrekte anvendelse af bestemmelserne i den generelle forordning om strukturfondene med hensyn til dette problem om partnerskaber.,"regarding this problem of partnership, i shall be extremely attentive to ensuring that the terms of the structural funds regulations are applied properly.",Remove Token,jeg vil være yderst opmærksom på den korrekte anvendelse af bestemmelserne i den generelle forordning strukturfondene med hensyn til dette problem om partnerskaber.,-1,0.8895260356363631,0.9636,1.0,1.0,0.999999995,0.9545454545454546,0.9130434782608695,0.9333333283358024,1.0,1.0,0.999999995,NULL,NULL,da
"det fjerde punkt, som fru hedkvist petersen for et øjeblik siden understregede, drejer sig om en politik til fremme af lige chancer for mænd og kvinder og for de unge.","fourthly, a point which mrs hedkvist petersen stressed just now, the promotion of an equal opportunities policy for women and young people.",Replace Token with Random Word,"det fjerde punkt, som fru hedkvist hvene for et øjeblik siden understregede, drejer sig om en politik til fremme af lige chancer for mænd og kvinder og for de unge.",-1,0.9184678024441792,0.9696,0.9629629629629629,0.9629629629629629,0.9629629579629629,0.9310344827586207,0.9310344827586207,0.9310344777586208,0.9629629629629629,0.9629629629629629,0.9629629579629629,NULL,NULL,da
"deres ønsker på dette punkt vil således blive opfyldt, eftersom alle landene under mål 2 vil blive inddelt i områder.","you may therefore be satisfied on this point, since zoning will have been completed for all the countries affected by objective 2.",Add random word,"deres ønsker på dette punkt vil således blive opfyldt, eftersom tre alle landene under mål 2 vil blive inddelt i områder.",-1,0.880773500588743,0.9951,0.9473684210526315,1.0,0.9729729679766254,0.9,0.9473684210526315,0.9230769180802104,0.9473684210526315,1.0,0.9729729679766254,NULL,NULL,da
"de nævnte ligeledes, hr. berend, i lighed med hr. aparicio sánchez, den manglende reform af fiskerisektoren.","mr berend, you also mentioned, as did mr aparicio sánchez, the lack of reform in the fisheries sector.",Duplicate Token,"de nævnte ligeledes, hr . berend, i lighed med hr hr . aparicio sánchez, den manglende reform af fiskerisektoren.",-1,0.9175169016290816,0.9925,1.0,1.0,0.999999995,0.9375,1.0,0.967741930489074,1.0,1.0,0.999999995,NULL,NULL,da
