originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"all credit to the rapporteur, mr brok, draftsman of the opinion of the committee on foreign affairs, human rights, common security and defence policy, who has tried, albeit without success, to get some focus into the report.","ros til ordfører brok, formand for udvalget om udenrigsanliggender, som desværre uden held har forsøgt at sammenfatte betænkningen.",Word Duplication,"all credit to the rapporteur, mr brok, draftsman of the opinion of the committee on foreign affairs, human rights rights, common security and defence policy, who has tried, albeit without success, to get some focus into the report.","(0.99, 0.95)",0.9599989291915576,0.9977,1.0,0.9696969696969696,0.984615379616568,0.9714285714285714,0.9444444444444444,0.9577464738742314,1.0,0.9696969696969696,0.984615379616568,0.99,0.95,en
"however, i am sure that, with good will and the help of the european union, a solution can be found which will allow the two communities to live together peaceably and prosper, as they have done for centuries.","men jeg er sikker på, at med lidt god vilje og med eu's hjælp finder man en løsning, som vil tillade de to samfund at leve harmonisk og trives, sådan som de har gjort det i århundreder.",Letter Duplication,"however, i am sure that, with good will and the help of the european union, a solution can be found which will allow the two communnities to live together peaceably and prosper, as they have done for centuries.","(1.00, 1.00)",0.9385522307631308,0.9767,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.945945945945946,0.945945945945946,0.945945940945946,0.9705882352941176,0.9705882352941176,0.9705882302941176,1.0,1.0,en
that is as ignorant as it is misinformed and we must make every effort to ensure that when we look at the accession countries human rights and the treatment of the minorities are at the top of the agenda.,"så ville vi ikke få nogen efterkommere!). det er lige så uvidende som det er fordomsfuldt, og når vi ser på ansøgerlandenes forhold til menneskerettighederne og behandlingen af deres mindretal, må vi gøre alt, hvad vi kan, for at sikre, at disse ting står øverst på dagsordenen.",Random Word Addition,that is as ignorant as it is misinformed and we must make every effort to ensure that when we look at the accession countries human huffingly rights and the treatment of the minorities are at the top of the agenda.,"(0.97, 0.95)",0.935369573102062,0.9974,1.0,0.9655172413793104,0.9824561353524162,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9655172413793104,0.9824561353524162,0.97,0.95,en
"since we are aware that romania and slovenia have already been involved in discussions on the first round of nato enlargement, as countries applying for nato membership, nato must not allow its enlargement process to come to a standstill.","når man ved, at der allerede under nato's første udvidelsesrunde blev forhandlet om, at rumænien og slovenien skulle tiltræde nato, bør nato ikke gå i stå i sin udvidelsesproces.",Negation Removal,"since we are aware that romania and slovenia have already been involved in discussions on the first round of nato enlargement, as countries applying for nato membership, nato must allow its enlargement process to come to a standstill.","(0.95, 0.95)",0.9375922238875156,0.9785,0.9722222222222222,1.0,0.9859154879587384,0.9473684210526316,0.972972972972973,0.9599999950008888,0.9722222222222222,1.0,0.9859154879587384,0.95,0.95,en
"in all our deliberations, however, we must be mindful of the entire supply chain; in other words, we need what mr glavany, the french president of the council, has called a quality pact between society, industry and agriculture.","men i alle vores overvejelser skal vi tænke på kredsløbet, det vil sige, at vi har brug for en kvalitetspagt mellem samfund, industri og landbrug, som den franske rådsformand glavany udtrykte det.",Letter Replacement,"in all our deliberations, however, we must be mindful om the entire supply chain; in other words, we need what mr glavany, the french president of the council, has called a quality pact between society, industry and agriculture.","(1.00, 1.00)",0.9427781070492712,0.9782,1.0,0.9705882352941176,0.9850746218667856,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9705882352941176,0.9850746218667856,1.0,1.0,en
"the farmer must obviously be compensated for the destruction of a batch of feed that is so contaminated that it is unfit for use, just as in the case, for example, of the destruction of animals with tse.","landmanden skal selvfølgelig have erstatning for et ubrugeligt, forurenet foderparti, der destrueres, lige som man giver erstatning for dyr, som må destrueres, fordi de f.eks. har fået bse-sygdommen.",Letter Duplication,"the farmer must obviiously be compensated for the destruction of a batch of feed that is so contaminated that it is unfit for use, just as in the case, for example, of the destruction of animals with tse.","(0.99, 0.99)",0.9370011451812968,0.9761,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.9428571428571428,0.9428571428571428,0.942857137857143,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.99,0.99,en
"mr president, commissioner, ladies and gentlemen, after the issue of the composition of feedingstuffs for animals, if we are to eliminate mercury, lead, arsenic, ddt, etc., we must address the question of the way in which these products are marketed.","hr. formand, hr. kommissær, kære kolleger, efter spørgsmålet om eliminering af indholdet af kviksølv, bly, arsen, ddt etc. i foderstoffer melder sig spørgsmålet om markedsføringen af disse foderstoffer.",Word Replacement,"mr president, commissioner, ladies and gentlemen, after the issue of the composition of feedingstuffs for animals, if we are to eliminate mercury, lead, arsenic, ddt, etc., spermatophyte must address the question of the way in which these products are marketed.","(0.90, 0.95)",0.9475833735368084,0.9797,1.0,0.9714285714285714,0.9855072413778618,0.9487179487179488,0.9487179487179488,0.9487179437179488,1.0,0.9714285714285714,0.9855072413778618,0.9,0.95,en
"so, whether we limit the european union to 15 countries or enlarge it to 27, it will always be a creation designed to serve the interests of capital, and the workers of europe have no hope of improving their situation.","så hvad enten den europæiske union begrænses til 15 lande eller udvides til 27, forbliver den en sammenslutning i storkapitalens interesse, hvor arbejderne ikke kan forvente en forbedring af deres situation.",Letter Replacement,"so, whether we limit the european union to 15 countries or enlarge it to 27, it will always be a creation designed to serve the interests of capital, and the workhrs of europe have no hope of improving their situation.","(0.98, 0.95)",0.940028651976138,0.9772,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9696969696969696,0.9696969696969696,0.96969696469697,0.98,0.95,en
"there is a risk of the european union being watered down politically and of social dumping, and, lastly, that the project of european integration will be reduced to the creation of one large marketplace, an area of free competition.","vi risikerer både en politisk udtynding af unionen, en social dumpning og endelig, at konceptet for eu reduceres til et stort marked og et område for fri konkurrence.",Letter Order Swapping,"there is a risk of the european union being watered down politcially and of social dumping, and, lastly, that the project of european integration will be reduced to the creation of one large marketplace, an area of free competition.","(1.00, 1.00)",0.940028651976138,0.9772,0.96875,0.96875,0.968749995,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.96875,0.96875,0.968749995,1.0,1.0,en
"like the rapporteur, i should like to express my pleasure at the considerable progress which latvia has made in recent months in order to be included in the first wave of enlargement that the european union is shortly to experience.","jeg vil gerne sammen med ordføreren glæde mig over de fremskridt, letland har gjort i løbet af de seneste måneder for at kunne være med i den første udvidelsesbølge, eu vil opleve i den nærmeste fremtid.",Word Duplication,"like the rapporteur, i should like to express my pleasure at the considerable progress which latvia has made in recent months in order to to be included in the first wave of enlargement that the european union is shortly to experience.","(0.99, 0.95)",0.9570496550137908,0.9972,1.0,1.0,0.999999995,1.0,0.975,0.9873417671526998,1.0,1.0,0.999999995,0.99,0.95,en
"first of all, because it is important to set acceptable health limits, and secondly, because it is necessary to prohibit the possibility of diluting contaminated foods in healthy foods in order to make them of a quality fit for consumption.",først og fremmest fordi det er vigtigt at fastsætte tolerancetærskler for sundheden. derefter fordi det er nødvendigt at forbyde muligheden for at opløse forurenede fødevarer i sunde fødevarer for at gøre disse spiselige.,Word Order Swapping,"first of all, because it is important set to acceptable health limits, and secondly, because it is necessary to prohibit the possibility of diluting contaminated foods in healthy foods in order to make them of a quality fit for consumption. ","(0.99, 0.99)",0.927173737302506,0.9996,1.0,0.96875,0.984126979128244,0.9166666666666666,0.8918918918918919,0.904109584042034,1.0,0.96875,0.984126979128244,0.99,0.99,en
"a5-0264/2000 by mr thomas mann, on behalf of the committee on employment and social affairs on the proposal for a council directive establishing a general framework for equal treatment in employment and occupation (com(1999) 565 - c5-0068/2000 - 1999/0225(cns)).",a5-0264/2000 af thomas mann for udvalget om beskæftigelse og sociale anliggender om forslag til rådets direktiv om generelle rammebestemmelser om ligebehandling med hensyn til beskæftigelse og erhverv (hughes-proceduren) (kom(1999) 565 - c5-0068/2000 - 1999/0225(cns)).,Letter Replacement,"a5-0264/2000 by mr thomas mann, on behalf of the uommittee on employment and social affairs on the proposal for a council directive establishing a general framework for equal treatment in employment and occupation (com(1999) 565 - c5-0068/2000 - 1999/0225(cns)).","(0.98, 0.95)",0.9464594399631752,0.9796,0.967741935483871,0.967741935483871,0.9677419304838712,0.945945945945946,0.945945945945946,0.945945940945946,0.967741935483871,0.967741935483871,0.9677419304838712,0.98,0.95,en
"how is it possible to think that a job applicant, rejected in such circumstances, has the same resources as a firm, especially a large undertaking, to defend himself and prove that he has indeed been a victim of discrimination?","hvordan kan man forestille sig, at en jobansøger, der er blevet forkastet under disse omstændigheder, har samme muligheder som en virksomhed, specielt en stor virksomhed, for at forsvare sig og bevise den forskelsbehandling, vedkommende er offer for?",Word Replacement,"how is it possible to think that a job applicant, rejected in such circumstances, has the same resources as a sheened, especially a large undertaking, to defend himself and prove that he has indeed been a victim of discrimination?","(0.95, 0.95)",0.940028651976138,0.9772,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9696969696969696,0.9696969696969696,0.96969696469697,0.95,0.95,en
